,WELL,DEPTH_MD,CALI,RMED,RDEP,RHOB,GR,NPHI,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY,GROUP,GROUP_num,LITHOLOGY,RMED_log,RDEP_log
623138,34/8-1,3545.5130232,13.949202538,1.7627983093,1.7126506567,2.1305603981,104.21723175,0.3258801401,92.079673767,65000,HEGRE GP.,4,Shale (Argilito),0.2462026253062086,0.23366878541735384
623139,34/8-1,3545.6650232,13.900416374,1.5042672157,1.7155401707,2.1333620548,107.95424652,0.3183996677,95.605369568,65000,HEGRE GP.,4,Shale (Argilito),0.1773249905082028,0.23440089185245905
623140,34/8-1,3545.8170232,13.600022316,1.439889431,1.7476997375,2.1489229202,105.80680847,0.319321692,91.640937805,65000,HEGRE GP.,4,Shale (Argilito),0.1583291439353681,0.24246682100543268
623141,34/8-1,3545.9690232,12.677423477,1.503254652,1.6758270264,2.1829156876,105.01558685,0.3238594234,91.24987793,65000,HEGRE GP.,4,Shale (Argilito),0.17703255649545377,0.22422919009571166
623142,34/8-1,3546.1210232,11.494246483,1.6291577816,1.5869680643,2.2551660538,95.334770203,0.3542106748,102.53781891,65000,HEGRE GP.,4,Shale (Argilito),0.21196314714454909,0.20056818722249925
623143,34/8-1,3546.2730232,10.853746414,1.7084548473,1.4313646555,2.3650352955,89.658302307,0.3683387339,96.189926147,65000,HEGRE GP.,4,Shale (Argilito),0.23260350533110524,0.15575028903355365
623144,34/8-1,3546.4250232,10.180433273,1.7048184872,1.2886451483,2.4921171665,86.701797485,0.3697704077,99.855323792,65000,HEGRE GP.,4,Shale (Argilito),0.23167814625882782,0.1101333429920685
623145,34/8-1,3546.5770232,9.8124732971,1.6763026714,1.3633270264,2.5684211254,88.423027039,0.351461947,96.728263855,65000,HEGRE GP.,4,Shale (Argilito),0.22435243711707054,0.13460004418791405
623146,34/8-1,3546.7290232,9.7386798859,1.5785826445,1.5184915066,2.5973205566,94.463905334,0.3149463236,90.949028015,65000,HEGRE GP.,4,Shale (Argilito),0.1982673237073328,0.18141236711561531
623147,34/8-1,3546.8810232,9.6632175446,1.5956559181,1.6558828354,2.5961098671,99.625938416,0.2835467458,92.179718018,65000,HEGRE GP.,4,Shale (Argilito),0.20293924730234425,0.21902960434535976
623148,34/8-1,3547.0330232,9.6011486053,1.6124501228,1.8117878437,2.5944576263,99.62449646,0.2533918023,88.768981934,65000,HEGRE GP.,4,Shale (Argilito),0.20748628967769273,0.2581073414065915
623149,34/8-1,3547.1850232,9.5561304092,1.7633031607,1.9993979931,2.5951309204,92.39377594,0.2432178706,90.668151855,65000,HEGRE GP.,4,Shale (Argilito),0.24632698598077496,0.3008992518484553
623150,34/8-1,3547.3370232,9.4951200485,1.8058973551,2.1124768257,2.5953407288,75.567230225,0.2419023067,90.431411743,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.25669306193511543,0.3247919533491541
623151,34/8-1,3547.4890232,9.4838495255,1.8365651369,2.2044608593,2.5976498127,65.411209106,0.2420975119,87.728973389,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.26400633594544587,0.34330239223426984
623152,34/8-1,3547.6410232,9.4767084122,1.8553997278,2.3348383904,2.5969362259,63.466850281,0.2325316668,84.693260193,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.2684374885474481,0.36825682555032346
623153,34/8-1,3547.7930232,9.4456243515,2.1111905575,2.2533433437,2.6025083065,70.723175049,0.2164559066,82.074180603,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.324527434793077,0.3528273705580749
623154,34/8-1,3547.9450232,9.3984155655,2.4230453968,2.1720879078,2.6043715477,73.283477783,0.2098035365,80.034706116,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.3843615509080572,0.33687739785045884
623155,34/8-1,3548.0970232,9.3850345612,2.597288847,2.2073740959,2.6050505638,70.802444458,0.2113540322,81.01158905,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.41452025062373665,0.3438759416877709
623156,34/8-1,3548.2490232,9.3572845459,2.3527312279,2.3431153297,2.6008307934,73.225952148,0.2128638476,81.807685852,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.3715723169308146,0.3697936653872445
623157,34/8-1,3548.4010232,9.303940773,2.0953199863,2.4082670212,2.5987479687,77.913047791,0.2007515877,82.390281677,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.32125035554698234,0.38170463848466857
623158,34/8-1,3548.5530232,9.2632045746,1.9393861294,2.5647699833,2.5918376446,79.213401794,0.1995306015,83.614089966,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.2876642851863851,0.40904842228882105
623159,34/8-1,3548.7050232,9.1019067764,1.9742305279,2.6391029358,2.5912802219,75.637527466,0.2111171484,81.724952698,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.29539786320160805,0.4214563298100803
623160,34/8-1,3548.8570232,8.7956953049,2.2724778652,2.6208336353,2.6059775352,76.82144928,0.24578695,79.052772522,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.35649966172092906,0.4184394537721174
623161,34/8-1,3549.0090232,8.6995639801,2.7007613182,2.7218506336,2.6225197315,77.271446228,0.2688731551,76.860702515,65030,HEGRE GP.,4,Sandstone/Shale (Arenito/Argilito),0.4314862047839075,0.43486428883823053
623162,34/8-1,3549.1610232,8.8512601852,3.2357895374,2.9196412563,2.6321966648,79.367263794,0.2785684168,74.799934387,30000,HEGRE GP.,4,Sandstone (Arenito),0.5099802664265523,0.4653294918659763
623163,34/8-1,3549.3130232,9.1432590485,4.0299577713,3.4248728752,2.6275370121,77.602546692,0.2674272954,71.764022827,30000,HEGRE GP.,4,Sandstone (Arenito),0.6053004953253587,0.5346444559382901
623164,34/8-1,3549.4650232,9.2458343506,5.5757689476,3.8386673927,2.6307077408,79.170227051,0.2650597095,69.802513123,30000,HEGRE GP.,4,Sandstone (Arenito),0.7463047688809504,0.5841804836274658
623165,34/8-1,3549.6170232,9.330198288,7.7991571426,4.1448493004,2.6378605366,80.046058655,0.262975812,67.314872742,30000,HEGRE GP.,4,Sandstone (Arenito),0.8920476708832217,0.6175087449720633
623166,34/8-1,3549.7690232,9.3812847137,8.1464347839,4.2577939034,2.6435978413,80.347007751,0.262037009,70.506149292,30000,HEGRE GP.,4,Sandstone (Arenito),0.9109675851275415,0.6291846357818839
623167,34/8-1,3549.9210232,9.3866252899,6.0857276917,4.0688114166,2.6573381424,74.797721863,0.2584510446,73.254943848,30000,HEGRE GP.,4,Sandstone (Arenito),0.7843125157780032,0.6094675614119095
623168,34/8-1,3550.0730232,9.4217596054,4.2895460129,3.6662724018,2.655482769,76.457351685,0.2656511962,80.646377563,30000,HEGRE GP.,4,Sandstone (Arenito),0.6324113307568648,0.5642247296397239
623169,34/8-1,3550.2250232,9.5393209457,3.2412667274,3.5697314739,2.6250491142,80.976959229,0.277610302,83.3802948,30000,HEGRE GP.,4,Sandstone (Arenito),0.5107147710728251,0.5526355483840137
623170,34/8-1,3550.3770232,9.4946260452,2.7268269062,3.4276397228,2.5394773483,90.044044495,0.2842155993,82.676170349,65000,HEGRE GP.,4,Shale (Argilito),0.43565757062660143,0.5349951672118743
623171,34/8-1,3550.5290232,9.0708398819,2.6094059944,3.115830183,2.4509596825,89.87903595,0.2845683098,83.884994507,65000,HEGRE GP.,4,Shale (Argilito),0.4165416557234841,0.49357378000317426
623172,34/8-1,3550.6810232,8.9138565063,2.864654541,2.8386807442,2.3991622925,85.825920105,0.2772092521,82.763412476,65000,HEGRE GP.,4,Shale (Argilito),0.457072256326639,0.45311655179716936
623173,34/8-1,3550.8330232,8.9179792404,3.2519352436,2.607824564,2.3823144436,83.528465271,0.2733753324,81.052246094,65000,HEGRE GP.,4,Shale (Argilito),0.512141888820186,0.41627837178018096
623174,34/8-1,3550.9850232,8.922123909,3.4998252392,2.4534966946,2.3940074444,80.634803772,0.2777887583,82.526702881,65000,HEGRE GP.,4,Shale (Argilito),0.5440463587657032,0.3897854772270841
623175,34/8-1,3551.1370232,8.925409317,3.2633535862,2.473107338,2.430287838,84.877403259,0.2758332193,82.867446899,65000,HEGRE GP.,4,Shale (Argilito),0.5136641323891779,0.3932429660537606
623176,34/8-1,3551.2890232,8.9358987808,2.8902013302,2.4742333889,2.5037162304,90.830223083,0.2763059437,84.290397644,65000,HEGRE GP.,4,Shale (Argilito),0.4609280965798806,0.3934406632521759
623177,34/8-1,3551.4410232,8.9091663361,2.5676827431,2.4490635395,2.5672988892,105.26618958,0.2677282095,87.840019226,65000,HEGRE GP.,4,Shale (Argilito),0.40954136229684157,0.38900005278345795
623178,34/8-1,3551.5930232,8.8082857132,2.5287761688,2.4169864655,2.6088654995,102.42160797,0.265308857,86.411071777,65000,HEGRE GP.,4,Shale (Argilito),0.40291039005731216,0.3832742184775209
623179,34/8-1,3551.7450232,8.9521865845,2.583250761,2.4661970139,2.6141035557,94.356521606,0.242337063,86.444709778,65000,HEGRE GP.,4,Shale (Argilito),0.41216656600012397,0.39202776756869284
623180,34/8-1,3551.8970232,9.1679401398,2.8313035965,2.5078394413,2.6330468655,79.91204834,0.2059798837,83.145317078,65000,HEGRE GP.,4,Shale (Argilito),0.4519864406174403,0.3992997283351029
623181,34/8-1,3552.0490232,9.2191457748,3.1541390419,2.6169867516,2.6494889259,76.080207825,0.1807945967,79.350563049,65000,HEGRE GP.,4,Shale (Argilito),0.4988808341415665,0.4178015240454683
623182,34/8-1,3552.2010232,9.2744913101,3.609732151,2.7511792183,2.6603636742,77.706886292,0.1723118126,76.596260071,65000,HEGRE GP.,4,Shale (Argilito),0.5574749776235645,0.43951888227756486
623183,34/8-1,3552.3530232,9.2944335938,4.1858153343,2.9279277325,2.6548168659,79.729011536,0.1904170662,77.656242371,65000,HEGRE GP.,4,Shale (Argilito),0.6217800646468249,0.4665603532047297
623184,34/8-1,3552.5050232,9.2878103256,4.4778757095,3.1397583485,2.6443152428,85.293334961,0.2122046798,78.101142883,65000,HEGRE GP.,4,Shale (Argilito),0.6510720348822638,0.49689622388482385
623185,34/8-1,3552.6570232,9.2388448715,4.0507354736,3.3395946026,2.6344351768,88.446495056,0.2300939262,79.481567383,65000,HEGRE GP.,4,Shale (Argilito),0.6075338832460778,0.5236937504823592
623186,34/8-1,3552.8090232,9.1504163742,3.514267683,3.4754977226,2.6230874062,85.928459167,0.2198464721,82.156333923,65000,HEGRE GP.,4,Shale (Argilito),0.5458348387819744,0.5410170082642795
623187,34/8-1,3552.9610232,9.0768527985,3.2376544476,3.7717249393,2.6247169971,80.487976074,0.1897807419,80.745620728,65000,HEGRE GP.,4,Shale (Argilito),0.5102304949705507,0.5765400134131361
623188,34/8-1,3553.1130232,8.7729787827,3.3469905853,4.0379610062,2.6160070896,71.518554688,0.1589116603,77.333015442,30000,HEGRE GP.,4,Sandstone (Arenito),0.5246544907390113,0.6061621207309646
623189,34/8-1,3553.2650232,8.6595077515,3.9732882977,4.2453169823,2.6161134243,70.617164612,0.1426063776,75.016838074,30000,HEGRE GP.,4,Sandstone (Arenito),0.5991500781582405,0.6279101229720097
623190,34/8-1,3553.4170232,8.6484003067,4.9635834694,4.4739480019,2.6171166897,65.960212708,0.134519875,73.54019165,30000,HEGRE GP.,4,Sandstone (Arenito),0.6957953295287259,0.6506909322373363
623191,34/8-1,3553.5690232,8.6484003067,5.713414669,4.7930541039,2.6292233467,63.490756989,0.1388480514,74.233589172,30000,HEGRE GP.,4,Sandstone (Arenito),0.7568957454894157,0.6806123313269855
623192,34/8-1,3553.7210232,8.6484003067,6.2066073418,5.0445160866,2.6322054863,62.253074646,0.154275313,75.815208435,30000,HEGRE GP.,4,Sandstone (Arenito),0.7928542708109408,0.7028195113064796
623193,34/8-1,3553.8730232,8.6484003067,6.908208847,5.2550201416,2.6263618469,59.955005646,0.1724931449,74.573417664,30000,HEGRE GP.,4,Sandstone (Arenito),0.839365458560827,0.7205743849444652
623194,34/8-1,3554.0250232,8.6484003067,7.4403085709,5.2591428757,2.6326863766,61.863491058,0.1809702516,69.671966553,30000,HEGRE GP.,4,Sandstone (Arenito),0.871590947355046,0.7209149694986141
623195,34/8-1,3554.1770232,8.6484003067,7.1531352997,4.9941425323,2.6398394108,63.685306549,0.1897586435,70.679977417,30000,HEGRE GP.,4,Sandstone (Arenito),0.8544964396896695,0.6984609329108137
623196,34/8-1,3554.3290232,8.6485080719,5.9672021866,4.7312507629,2.6453773975,70.654685974,0.1954876781,74.116767883,30000,HEGRE GP.,4,Sandstone (Arenito),0.7757707532852025,0.6749759668728367
623197,34/8-1,3554.4810232,8.6520433426,5.0079703331,4.5079741478,2.6305429935,72.340904236,0.2088213414,76.421836853,65000,HEGRE GP.,4,Shale (Argilito),0.6996617474769085,0.6539814168017534
623198,34/8-1,3554.6330232,8.6874055862,4.5276317596,4.2621335983,2.6120324135,70.066925049,0.2008217722,77.385765076,65000,HEGRE GP.,4,Shale (Argilito),0.6558710976685009,0.6296270587275793
623199,34/8-1,3554.7850232,8.8287239075,4.3636994362,4.0016608238,2.5880470276,63.065826416,0.1872507036,77.574005127,65000,HEGRE GP.,4,Shale (Argilito),0.6398548295205336,0.6022402755559482
623200,34/8-1,3554.9370232,9.0130271912,4.4697670937,3.7635691166,2.5817377567,59.438690186,0.175951764,76.365364075,30000,HEGRE GP.,4,Sandstone (Arenito),0.6502848939247428,0.5755998961062718
623201,34/8-1,3555.0890232,9.0295095444,4.5935587883,3.7195503712,2.5726783276,58.817676544,0.1700027138,76.129524231,30000,HEGRE GP.,4,Sandstone (Arenito),0.6621492788414358,0.5704904444225648
623202,34/8-1,3555.2410232,9.2521009445,4.5895471573,3.9075818062,2.5718762875,62.160732269,0.1558090299,76.160842896,30000,HEGRE GP.,4,Sandstone (Arenito),0.6617698365638708,0.5919080788497272
623203,34/8-1,3555.3930232,9.2968997955,4.5900144577,4.2480792999,2.5653207302,58.455036163,0.130076021,73.447212219,30000,HEGRE GP.,4,Sandstone (Arenito),0.6618140534870308,0.6281926152267879
623204,34/8-1,3555.5450232,9.2968997955,4.8657960892,4.5645709038,2.5691945553,54.91104126,0.1058083028,71.736045837,30000,HEGRE GP.,4,Sandstone (Arenito),0.6871539050077056,0.6593999575831817
623205,34/8-1,3555.6970232,9.2968997955,5.5055046082,4.6365003586,2.5687975883,51.831707001,0.0914027616,71.224388123,30000,HEGRE GP.,4,Sandstone (Arenito),0.740797130485504,0.6661902977085462
623206,34/8-1,3555.8490232,9.2968997955,5.8571696281,4.6306872368,2.560988903,52.629924774,0.0972737744,70.301757813,30000,HEGRE GP.,4,Sandstone (Arenito),0.7676878017095456,0.665645449117642
623207,34/8-1,3556.0010232,9.2968997955,5.5626916885,4.710290432,2.5560722351,55.622718811,0.1268817782,72.664070129,30000,HEGRE GP.,4,Sandstone (Arenito),0.7452849898898253,0.6730476861365963
623208,34/8-1,3556.1530232,9.2968997955,4.5846552849,4.6771335602,2.5598278046,53.991500854,0.1627866924,74.681159973,30000,HEGRE GP.,4,Sandstone (Arenito),0.6613066871175337,0.6699797717963951
623209,34/8-1,3556.3050232,9.2968997955,4.0695366859,4.5287361145,2.5669798851,57.043720245,0.1900961399,77.884391785,30000,HEGRE GP.,4,Sandstone (Arenito),0.6095449678958177,0.6559770154598666
623210,34/8-1,3556.4570232,9.2968997955,4.0212931633,4.363863945,2.5589902401,55.874641418,0.2006873488,78.511154175,30000,HEGRE GP.,4,Sandstone (Arenito),0.6043657355158467,0.6398712018482848
623211,34/8-1,3556.6090232,9.2968997955,4.1608262062,4.1036901474,2.5504374504,60.753200531,0.2061641961,79.376121521,30000,HEGRE GP.,4,Sandstone (Arenito),0.6191795760994546,0.6131745615690222
623212,34/8-1,3556.7610232,9.2968997955,4.2313575745,3.9015209675,2.543533802,68.101165771,0.2137060314,79.495010376,30000,HEGRE GP.,4,Sandstone (Arenito),0.6264797273096605,0.5912339452372212
623213,34/8-1,3556.9130232,9.2968997955,4.3598804474,3.7848308086,2.5486245155,73.920059204,0.2220212817,78.745605469,65000,HEGRE GP.,4,Shale (Argilito),0.6394745806111696,0.5780464702208403
623214,34/8-1,3557.0650232,9.2968997955,4.4688253403,3.7011039257,2.5542056561,84.121932983,0.2339133024,77.749465942,65000,HEGRE GP.,4,Shale (Argilito),0.6501933810138528,0.568331280103043
623215,34/8-1,3557.2170232,9.2968997955,4.5271992683,3.6562771797,2.556895256,82.689964294,0.2318060547,77.500427246,65000,HEGRE GP.,4,Shale (Argilito),0.6558296107352549,0.5630391118569855
623216,34/8-1,3557.3690232,9.2968997955,4.4806861877,3.6290085316,2.5585932732,79.263664246,0.2254993469,77.624504089,65000,HEGRE GP.,4,Shale (Argilito),0.6513445284426854,0.5597879892042618
623217,34/8-1,3557.5210232,9.2968997955,4.4183897972,3.6696443558,2.5519416332,68.629104614,0.2175108194,77.500778198,65000,HEGRE GP.,4,Shale (Argilito),0.6452640273582841,0.5646239765687591
623218,34/8-1,3557.6730232,9.2968997955,4.3946990967,3.6737668514,2.5472397804,62.675403595,0.2168866247,77.871818542,65000,HEGRE GP.,4,Shale (Argilito),0.6429291444572309,0.5651115911741015
623219,34/8-1,3557.8250232,9.2968997955,4.4408216476,3.6448612213,2.5350515842,69.847351074,0.21450755,77.381164551,65000,HEGRE GP.,4,Shale (Argilito),0.6474633313771081,0.5616809971338255
623220,34/8-1,3557.9770232,9.3043889999,4.4914579391,3.6830289364,2.521597147,76.527336121,0.2041490972,77.744522095,65000,HEGRE GP.,4,Shale (Argilito),0.6523873370233314,0.5662051309834709
623221,34/8-1,3558.1290232,9.352771759,4.3999814987,3.7335436344,2.5173690319,75.764755249,0.1868453026,79.224700928,65000,HEGRE GP.,4,Shale (Argilito),0.643450850343144,0.5721212313488611
623222,34/8-1,3558.2810232,9.3350610733,4.1072740555,3.8570103645,2.516613245,67.902938843,0.1595888734,78.514335632,30000,HEGRE GP.,4,Sandstone (Arenito),0.6135536818700877,0.5862508058971826
623223,34/8-1,3558.4330232,8.9032230377,3.8110456467,4.0046281815,2.5291266441,60.991409302,0.14585419,77.766029358,30000,HEGRE GP.,4,Sandstone (Arenito),0.581044150554168,0.6025621992669454
623224,34/8-1,3558.5850232,8.5958013535,3.8732290268,4.1753692627,2.5347614288,65.078071594,0.1359927952,76.044082642,30000,HEGRE GP.,4,Sandstone (Arenito),0.5880731778883986,0.6206948897983996
623225,34/8-1,3558.7370232,8.52546978,4.3194375038,4.2784099579,2.5362615585,65.065933228,0.1383097172,75.392181396,30000,HEGRE GP.,4,Sandstone (Arenito),0.6354271947544361,0.631282396393406
623226,34/8-1,3558.8890232,8.4878978729,4.6807098389,4.3229212761,2.5322248936,63.576847076,0.1337626576,74.88986969,30000,HEGRE GP.,4,Sandstone (Arenito),0.6703117196853547,0.6357773267511696
623227,34/8-1,3559.0410232,8.5939569473,4.8199501038,4.2788009644,2.5255177021,61.141506195,0.1348055601,73.665000916,30000,HEGRE GP.,4,Sandstone (Arenito),0.683042542438748,0.6313220850178886
623228,34/8-1,3559.1930232,8.793135643,4.6923942566,4.2246551514,2.5371596813,61.213108063,0.1458854526,73.745521545,30000,HEGRE GP.,4,Sandstone (Arenito),0.6713944945501636,0.6257912643019428
623229,34/8-1,3559.3450232,8.8345470428,4.5672645569,4.3165798187,2.5546252728,61.699642181,0.1608037055,73.990470886,30000,HEGRE GP.,4,Sandstone (Arenito),0.6596561686628611,0.6351397759434498
623230,34/8-1,3559.4970232,8.8317737579,4.5363020897,4.4964876175,2.5644164085,61.238887787,0.1641324013,74.479812622,30000,HEGRE GP.,4,Sandstone (Arenito),0.6567019681778914,0.6528734017839882
623231,34/8-1,3559.6490232,8.7954120636,4.4267296791,4.6086363792,2.5636513233,58.765533447,0.1567841321,74.021316528,30000,HEGRE GP.,4,Sandstone (Arenito),0.6460830023358264,0.663572443699123
623232,34/8-1,3559.8010232,8.7080726624,4.4032096863,4.7436552048,2.5569250584,57.464317322,0.15010342,72.331222534,30000,HEGRE GP.,4,Sandstone (Arenito),0.6437693675932206,0.6761131145689636
623233,34/8-1,3559.9530232,8.665564537,4.5993046761,4.9394903183,2.5487046242,56.306362152,0.1392181665,70.347488403,30000,HEGRE GP.,4,Sandstone (Arenito),0.6626921799080732,0.6936821385249519
623234,34/8-1,3560.1050232,8.7044067383,5.4063692093,4.9083929062,2.5384304523,54.025737762,0.1187541634,67.64025116,30000,HEGRE GP.,4,Sandstone (Arenito),0.7329057010161305,0.6909393197772207
623235,34/8-1,3560.2570232,8.7361383438,7.0838446617,4.8545079231,2.5313673019,48.640041351,0.1034180373,68.624252319,30000,HEGRE GP.,4,Sandstone (Arenito),0.8502690291828888,0.6861452142413176
623236,34/8-1,3560.4090232,8.748000145,9.3414115906,4.8884353638,2.5243885517,50.616420746,0.107089892,69.809074402,30000,HEGRE GP.,4,Sandstone (Arenito),0.9704125078882236,0.6891698772009783
623237,34/8-1,3560.5610232,8.8060779572,9.0204458237,4.8244671822,2.5179793835,47.898483276,0.1303695142,71.756446838,30000,HEGRE GP.,4,Sandstone (Arenito),0.9552280025073581,0.6834493565175491
623238,34/8-1,3560.7130232,8.9705371857,6.8148994446,4.9119791985,2.5056827068,53.583614349,0.1524465978,74.103630066,30000,HEGRE GP.,4,Sandstone (Arenito),0.8334594521035568,0.6912565189645864
623239,34/8-1,3560.8650232,9.1378059387,5.3408398628,4.9545083046,2.5070531368,50.04882431,0.167663008,76.590278625,30000,HEGRE GP.,4,Sandstone (Arenito),0.7276095564853469,0.6950005606992464
623240,34/8-1,3561.0170232,9.2530918121,4.6517705917,4.9898715019,2.5212080479,58.21515274,0.1752246022,78.26751709,30000,HEGRE GP.,4,Sandstone (Arenito),0.6676182887701975,0.6980893619090991
623241,34/8-1,3561.1690232,9.2912864685,4.3151130676,4.7305598259,2.5475919247,63.7537117,0.1815750301,78.491264343,30000,HEGRE GP.,4,Sandstone (Arenito),0.6349921798870151,0.6749125392393706
623242,34/8-1,3561.3210232,9.2825603485,4.2204504013,4.5876960754,2.5597980022,71.778869629,0.1910652071,78.152099609,30000,HEGRE GP.,4,Sandstone (Arenito),0.6253588008103472,0.6615946391445067
623243,34/8-1,3561.4730232,9.1724004745,4.3232665062,4.4443674088,2.5569906235,69.309326172,0.1945807487,77.777946472,30000,HEGRE GP.,4,Sandstone (Arenito),0.6358120082851062,0.6478099541884577
623244,34/8-1,3561.6250232,8.9527339935,4.595304966,4.3181962967,2.5442364216,67.389144897,0.1863603294,77.865402222,30000,HEGRE GP.,4,Sandstone (Arenito),0.6623143384981982,0.6353023806188546
623245,34/8-1,3561.7770232,8.852812767,4.9188876152,4.3014278412,2.5376830101,63.428287506,0.1717659533,77.645126343,30000,HEGRE GP.,4,Sandstone (Arenito),0.6918669000840193,0.6336126417708419
623246,34/8-1,3561.9290232,8.8267993927,5.1745786667,4.2649412155,2.527295351,65.587150574,0.1640137881,77.968910217,30000,HEGRE GP.,4,Sandstone (Arenito),0.7138749937083574,0.6299130495809366
623247,34/8-1,3562.0810232,8.771490097,5.2953853607,4.0901641846,2.5320720673,63.66835022,0.1842087209,78.457427979,30000,HEGRE GP.,4,Sandstone (Arenito),0.7238975704748097,0.6117407415121453
623248,34/8-1,3562.2330232,8.7502555847,5.1585011482,3.8763480186,2.557331562,65.322471619,0.2113721967,79.6407547,30000,HEGRE GP.,4,Sandstone (Arenito),0.7125235315447236,0.5884227610961131
623249,34/8-1,3562.3850232,8.7653598785,4.6822271347,3.5249421597,2.591288805,71.644828796,0.2422547042,81.343101501,30000,HEGRE GP.,4,Sandstone (Arenito),0.6704524774841055,0.547151995106364
623250,34/8-1,3562.5370232,8.7714424133,3.9744029045,3.1167623997,2.6159780025,86.18951416,0.2673476338,83.653259277,30000,HEGRE GP.,4,Sandstone (Arenito),0.5992718915436854,0.4937036959463055
623251,34/8-1,3562.6890232,8.8446903229,3.2209751606,2.8714838028,2.6150352955,89.716026306,0.2774299383,85.344367981,65000,HEGRE GP.,4,Shale (Argilito),0.5079873756560933,0.4581063708959867
623252,34/8-1,3562.8410232,8.973534584,2.7644302845,2.6523385048,2.6051390171,85.03302002,0.2780255973,85.161758423,65000,HEGRE GP.,4,Shale (Argilito),0.4416056420451566,0.42362895011931595
623253,34/8-1,3562.9930232,9.0774812698,2.5504043102,2.4727299213,2.595102787,75.502838135,0.2622040212,85.34992981,65000,HEGRE GP.,4,Shale (Argilito),0.40660903367715934,0.3931766840546115
623254,34/8-1,3563.1450232,9.1186923981,2.5067386627,2.3798339367,2.5816452503,74.611999512,0.2432071418,86.607025146,65000,HEGRE GP.,4,Shale (Argilito),0.3991090594215708,0.3765466533207829
623255,34/8-1,3563.2970232,9.2112131119,2.5597500801,2.3501899242,2.5831487179,81.55040741,0.2305728048,85.074493408,65000,HEGRE GP.,4,Shale (Argilito),0.4081975652603331,0.3711029600160466
623256,34/8-1,3563.4490232,9.2267913818,2.7370033264,2.4051027298,2.5789539814,82.597839355,0.2293610722,84.540740967,65000,HEGRE GP.,4,Shale (Argilito),0.43727532522754664,0.3811336312430844
623257,34/8-1,3563.6010232,9.2323789597,3.0095896721,2.5527539253,2.5705761909,82.180458069,0.2257256061,82.388412476,65000,HEGRE GP.,4,Shale (Argilito),0.4785072878561988,0.4070089526675346
623258,34/8-1,3563.7530232,9.138792038,3.1845254898,2.7588043213,2.5516262054,72.994178772,0.2032732517,80.464859009,65000,HEGRE GP.,4,Shale (Argilito),0.5030447294456338,0.44072089758197375
623259,34/8-1,3563.9050232,9.1163578033,3.3841977119,3.0108304024,2.5431191921,70.653594971,0.1641519219,77.159591675,30000,HEGRE GP.,4,Sandstone (Arenito),0.5294557274990533,0.47868629275080105
623260,34/8-1,3564.0570232,9.1223974228,3.7074673176,3.2285046577,2.5526924133,70.940361023,0.1424022913,75.208747864,30000,HEGRE GP.,4,Sandstone (Arenito),0.5690773312854401,0.5090014172903945
623261,34/8-1,3564.2090232,9.1678495407,4.0311279297,3.3637075424,2.5634994507,77.97277832,0.1508840024,75.76865387,30000,HEGRE GP.,4,Sandstone (Arenito),0.6054265809070016,0.5268182290273988
623262,34/8-1,3564.3610232,9.0732364655,4.0189547539,3.44566679,2.564800024,83.647094727,0.1873971671,77.955978394,30000,HEGRE GP.,4,Sandstone (Arenito),0.6041131168558395,0.5372732770989007
623263,34/8-1,3564.5130232,8.8325738907,3.7748031616,3.5420057774,2.5579066277,87.911766052,0.2181049436,79.558822632,65000,HEGRE GP.,4,Shale (Argilito),0.5768943101215641,0.5492492652365781
623264,34/8-1,3564.6650232,8.6831693649,3.5838451385,3.6617207527,2.5590753555,86.153518677,0.2261506915,79.858764648,65000,HEGRE GP.,4,Shale (Argilito),0.5543492351005852,0.5636852214005028
623265,34/8-1,3564.8170232,8.662068367,3.6486718655,3.6692819595,2.5669503212,80.551269531,0.2057878077,80.525878906,65000,HEGRE GP.,4,Shale (Argilito),0.5621348078945217,0.5645810856316605
623266,34/8-1,3564.9690232,8.7201852798,3.8328781128,3.5901846886,2.5734665394,73.582778931,0.1930063516,78.893844604,65000,HEGRE GP.,4,Shale (Argilito),0.5835250087195119,0.5551167904102766
623267,34/8-1,3565.1210232,8.7404184341,4.0344595909,3.4367420673,2.5701627731,77.581138611,0.1940372437,78.840484619,65000,HEGRE GP.,4,Shale (Argilito),0.6057853699359051,0.5361469389013231
623268,34/8-1,3565.2730232,8.7421998978,4.166580677,3.4090292454,2.5615069866,78.912162781,0.2080464661,78.33782959,65000,HEGRE GP.,4,Shale (Argilito),0.619779795434852,0.5326307269729101
